Date,LCRX,AMAT,LCRX % Change,AMAT % Change,AMAT Volume,LCRX Volume
2016-07-07,7.26641,22.4308,0.000961508,0.012005576,10256071.05,17445120.96
2016-07-08,7.51802,23.0213,0.034626452,0.02632541,14100044.11,23986435.85
2016-07-11,7.64649,23.2268,0.017088276,0.008926516,10641121.69,16256474.9
2016-07-12,7.81601,23.465,0.022169649,0.010255395,10976905.72,21458020.04
2016-07-13,7.8493,23.9316,0.004259206,0.019884935,15795040.26,20376842.48
2016-07-14,7.78467,24.1003,-0.008233855,0.007049257,14933428.74,23785421.95
2016-07-15,7.84319,24.3256,0.007517339,0.009348431,11201550.25,17453880.85
2016-07-18,7.91227,24.5648,0.008807641,0.009833262,13089250.54,16434795.51
2016-07-19,7.92731,24.3713,0.001900845,-0.007877125,16104269.78,14520747.44
2016-07-20,8.07889,24.6105,0.01912124,0.009814823,9778066.48,23745311.92
2016-07-21,7.9115,24.2234,-0.020719431,-0.015729059,14532032.13,19072740.97
2016-07-22,7.97612,24.3545,0.008167857,0.005412122,5406424.293,10485505.46
2016-07-25,8.02814,24.4646,0.006521968,0.004520725,7150171.231,11233446.19
2016-07-26,8.11322,24.7584,0.010597723,0.012009189,12416866.43,23238381.76
2016-07-27,8.14516,24.8437,0.003936785,0.003445295,10204620.27,25084525.17
2016-07-28,8.24451,24.5827,0.012197428,-0.010505682,8396446.533,27190641.74
2016-07-29,7.95147,24.279,-0.035543653,-0.012354217,9050997.666,31697248.69
2016-08-01,8.04162,24.2591,0.011337526,-0.000819638,6361519.662,13448680.17
2016-08-02,7.94789,23.9852,-0.011655612,-0.011290608,10606881.28,20387344.05
2016-08-03,8.04259,24.1956,0.011915112,0.008772076,5375364.428,10550864.61
2016-08-04,8.14264,24.3545,0.012440022,0.00656731,4931224.484,20508385.24
2016-08-05,8.25954,24.7584,0.014356523,0.016584204,6229836.112,13737262.14
2016-08-08,8.21239,24.7773,-0.00570855,0.000763377,5569893.075,12227818.31
2016-08-09,8.26295,24.7396,0.006156551,-0.001521554,6739969.453,10363011.17
2016-08-10,7.89277,24.3892,-0.044799981,-0.014163527,6461679.917,66172848.55
2016-08-11,7.87326,24.7673,-0.002471882,0.015502764,7825827.557,46415526.68
2016-08-12,7.89897,25.1019,0.003265483,0.013509749,10217478.43,19193308.09
2016-08-15,8.03715,25.3689,0.01749342,0.010636645,11004914,20335361.79
2016-08-16,7.95913,25.1386,-0.009707421,-0.009078044,6716390.956,18723468.37
2016-08-17,7.99029,25.1981,0.003915001,0.002366878,10270608.63,16564771.79
2016-08-18,8.05317,25.5635,0.007869552,0.014501093,18655460.36,14884530.56
2016-08-19,8.25403,27.3551,0.024941731,0.0700843,55353955.7,26944303.1
2016-08-22,8.25489,26.9174,0.000104192,-0.016000673,29975581.11,14523993.75
2016-08-23,8.31515,27.7541,0.007299916,0.031083983,23456785.5,24028947.12
2016-08-24,8.20997,27.5228,-0.012649201,-0.008333904,11835685.29,15533587.49
2016-08-25,8.27615,27.4752,0.008060931,-0.001729475,10392992.36,15604717.86
2016-08-26,8.30905,27.7729,0.003975278,0.010835226,12550720.04,15269203.45
2016-08-29,8.35592,27.8464,0.005640837,0.002646465,9633800.814,15469011.58
2016-08-30,8.23549,27.7898,-0.014412536,-0.002032579,12486482.64,19266705.73
2016-08-31,8.26557,27.6518,0.003652485,-0.004965851,10575169.6,15216087.55
2016-09-01,8.38193,28.0588,0.014077674,0.014718752,10399247.65,18037609.56
2016-09-02,8.35775,27.8166,-0.002884777,-0.008631873,12252990.64,15233885.6
2016-09-06,8.29915,27.7819,-0.007011456,-0.001247457,13411490.34,18594275.33
2016-09-07,8.32933,27.7094,0.003636517,-0.002609613,11077588.85,13741384.44
2016-09-08,8.28788,27.6072,-0.004976391,-0.003688279,8044607.681,10408078.27
2016-09-09,8.07704,26.7416,-0.025439558,-0.031354139,14588019.47,22546391.02
2016-09-12,8.28867,27.4116,0.02620143,0.025054597,15536872.64,16534122.45
2016-09-13,8.13467,27.228,-0.018579579,-0.006697894,11856853.95,22213143.88
2016-09-14,8.13729,27.2737,0.000322078,0.001678419,11983207.05,25880779.31
2016-09-15,8.29718,27.9397,0.019649048,0.024419129,15170488.14,21809054.93
2016-09-16,8.26102,27.8464,-0.004358107,-0.003339334,15566463.64,19176427.25
2016-09-19,8.1892,28.0786,-0.008693842,0.0083386,12020762.99,14251674.28
2016-09-20,8.17398,28.162,-0.001858545,0.002970234,12551528.02,17775678.29
2016-09-21,8.29031,28.3308,0.014231745,0.005993892,21937027.23,16988843.62
2016-09-22,8.23694,28.0687,-0.006437636,-0.009251415,15621080.84,24995730.72
2016-09-23,8.15612,27.4752,-0.009811896,-0.021144549,13873391.73,16368745.88
2016-09-26,8.12351,27.2013,-0.003998225,-0.00996899,12360884.12,15612375.04
2016-09-27,8.22093,27.4652,0.011992353,0.009701742,17859160.18,14820954.31
2016-09-28,8.25925,27.5605,0.004661273,0.003469845,14679273.82,10258366.45
2016-09-29,8.28507,27.4066,0.003126192,-0.005584079,10623116.44,28813603.55
2016-09-30,8.41666,27.9397,0.015882787,0.019451519,13651531.81,30513250.54
2016-10-03,8.40568,27.7193,-0.001304555,-0.007888417,9351319.254,18273477.55
2016-10-04,8.42723,27.4365,0.002563743,-0.010202278,8445679.894,24688639.6
2016-10-05,8.54637,27.7461,0.014137504,0.011284238,8095483.196,35314684.75
2016-10-06,8.90384,27.6995,0.041827115,-0.001679515,13466178.07,99971163.99
2016-10-07,8.91802,27.5694,0.001592571,-0.004696836,10738480.21,54769748.9
2016-10-10,9.07697,27.223,0.017823463,-0.012564655,9643144.967,34498303.45
2016-10-11,8.85,26.5392,-0.02500504,-0.025118466,20470664.13,49581807.37
2016-10-12,8.76935,26.5392,-0.009112994,0,12091422.92,37525075.03
2016-10-13,8.6867,25.8165,-0.009424872,-0.027231416,17542319.34,25507587.03
2016-10-14,8.72842,26.0151,0.004802744,0.007692755,12445802.58,24396378.48
2016-10-17,8.71424,25.758,-0.001624578,-0.009882722,11372990.02,20677492.49
2016-10-18,8.83942,25.9674,0.014364993,0.008129513,12448793.72,25961535.26
2016-10-19,8.86194,26.2433,0.002547678,0.01062486,11354407.5,37330296.11
2016-10-20,8.6145,26.299,-0.027921651,0.002122446,11398785.93,82996377.43
2016-10-21,8.67417,26.3437,0.006926693,0.001699684,9341660.775,44770788.8
2016-10-24,8.79595,27.0136,0.014039384,0.02542923,12586156.29,22363546.18
2016-10-25,8.71619,26.7416,-0.00906781,-0.010069002,10094107.4,24395925.02
2016-10-26,8.69748,26.7327,-0.00214658,-0.000332815,7548679.468,24948860.11
2016-10-27,8.59344,26.7416,-0.011962086,0.000332926,9699392.236,24155635.86
2016-10-28,8.54959,26.5589,-0.00510273,-0.006832052,12097255.09,17100681.76
2016-10-31,8.60762,26.9461,0.00678746,0.014578917,11794075.35,22584027.67
2016-11-01,8.53542,26.7794,-0.008387917,-0.006186424,11263763.67,28513417.29
2016-11-02,8.51766,26.4945,-0.002080741,-0.010638775,10731201.34,32027455.63
2016-11-03,8.46363,26.1956,-0.006343291,-0.011281587,12964416.68,26374188.31
2016-11-04,8.44207,26.149,-0.00254737,-0.001778925,9351499.589,25059461.55
2016-11-07,8.75412,27.1813,0.036963683,0.039477609,10367383.84,39353945.97
2016-11-08,8.80848,27.3451,0.006209648,0.006026202,7691179.064,16653370.43
2016-11-09,8.7095,26.9948,-0.011236899,-0.012810339,11361169.54,21186071.58
2016-11-10,8.52853,26.1133,-0.02077846,-0.032654437,14739026.02,26657133.02
2016-11-11,8.66359,26.699,0.015836258,0.022429184,12656623.8,18594223.8
2016-11-14,8.75412,26.8647,0.010449479,0.006206225,13266567.81,19908177.62
2016-11-15,8.98683,27.4365,0.026582912,0.021284436,13681979.14,22466335.86
2016-11-16,8.9973,27.8216,0.001165038,0.014036047,14178576.31,13230373.2
2016-11-17,9.22407,28.4777,0.025204228,0.023582396,18556056.7,19983100.51
2016-11-18,9.30459,28.4876,0.008729335,0.00034764,24501776.15,39338755.28
2016-11-21,9.44141,29.0951,0.014704571,0.021325068,12905837.15,23048786.65
2016-11-22,9.48343,29.4414,0.004450606,0.011902348,9332461.695,21502221.46
2016-11-23,9.50546,29.637,0.002322999,0.006643706,10392316.36,15889991.68
2016-11-25,9.55718,29.637,0.005441083,0,4902842.438,6536058.956
2016-11-28,9.48829,29.6003,-0.007208193,-0.001238317,8339405.389,17838203.35
2016-11-29,9.559,29.8961,0.007452344,0.009993142,9204789.835,20157546.16
2016-11-30,9.42269,29.9328,-0.01425986,0.001227585,15262839.61,20127886.17
2016-12-01,8.76044,27.9794,-0.070282478,-0.065259515,23992148.55,74020460.08
2016-12-02,8.93034,29.2281,0.019394003,0.044629263,15934442.94,29292790.59
2016-12-05,9.09985,29.3135,0.01898136,0.002921846,13564065.5,32836468.31
2016-12-06,9.15751,29.3859,0.006336368,0.002469852,10646497.47,19167224.2
2016-12-07,9.4679,30.2226,0.033894585,0.028472839,11881796.54,22784196.5
2016-12-08,9.51933,30.4093,0.005432039,0.006177496,10658511.38,12897229.12
2016-12-09,9.25113,30.0738,-0.028174252,-0.011032809,10671586.15,24411764.98
2016-12-12,9.25016,29.7482,-0.000104852,-0.0108267,7379880.237,12592704.14
2016-12-13,9.2892,29.776,0.004220468,0.00093451,6500486.11,13806661.14
2016-12-14,9.32051,29.8773,0.003370581,0.003402069,10842204.84,12957404.47
2016-12-15,9.47082,30.7349,0.0161268,0.028704066,11984401.89,15129714.95
2016-12-16,9.32226,30.2226,-0.015686076,-0.016668348,12425217.23,23823944.89
2016-12-19,9.54844,30.1572,0.024262357,-0.002163944,10702532.17,21382757.06
2016-12-20,9.53564,30.316,-0.001340533,0.005265741,8543710.388,14331461.5
2016-12-21,9.50448,30.2863,-0.003267741,-0.000979681,6044021.958,9954676.238
2016-12-22,9.61055,30.6862,0.01116,0.01320399,9770629.441,14543481.95
2016-12-23,9.64325,30.5829,0.003402511,-0.003366334,4224861.911,11044057.18
2016-12-27,9.73047,30.9861,0.009044669,0.013183838,5126992.302,8579300.071
2016-12-28,9.60239,30.5829,-0.013162776,-0.013012286,5596195.733,11359320.77
2016-12-29,9.56406,30.3617,-0.003991715,-0.0072328,4582952.027,10033092.79
2016-12-30,9.4386,30.0013,-0.01311786,-0.011870218,6333397.538,10063257.75
2017-01-03,9.57259,29.6896,0.014195961,-0.01038955,13967241.28,20654191.17
2017-01-04,9.57843,29.9715,0.000610075,0.009494907,9637622.094,14337778.93
2017-01-05,9.55718,29.8415,-0.002218526,-0.004337454,7495698.372,15619681.83
2017-01-06,9.60376,29.7859,0.004873823,-0.001863177,7490534.153,12312346.17
2017-01-09,9.71688,30.4728,0.01177872,0.023061247,9560387.504,14953414.27
2017-01-10,9.68197,30.7983,-0.003592717,0.010681657,8834594.13,12808352.22
2017-01-11,9.72757,31.1119,0.004709785,0.01018238,10834349.71,12943553.52
2017-01-12,9.65392,30.9671,-0.007571264,-0.004654168,6841337.648,10959745.74
2017-01-13,9.8663,31.4118,0.021999354,0.014360402,7163183.531,16150799.61
2017-01-17,9.73725,30.9591,-0.013079878,-0.014411782,6662095.129,15578963.76
2017-01-18,9.92854,31.3194,0.019645177,0.011637935,10944413.26,14719566.21
2017-01-19,9.8935,31.3741,-0.00352922,0.001746521,8865426.309,20533840.47
2017-01-20,10.0244,31.4585,0.013230909,0.002690117,8800286.227,17696777.37
2017-01-23,10.0632,31.3741,0.003870556,-0.0026829,7514644.587,26484789.75
2017-01-24,10.2322,31.6352,0.016793863,0.008322151,8526352.931,16940437.45
2017-01-25,10.4272,31.9975,0.019057485,0.011452433,12675640.54,34541896.83
2017-01-26,10.206,31.5895,-0.021213749,-0.012750996,9790401.77,41104637.4
2017-01-27,10.5533,32.5751,0.034029003,0.031200241,11383738.57,34658465.31
2017-01-30,10.3564,31.9231,-0.018657671,-0.020015288,11605234.79,23588334.54
2017-01-31,10.2506,31.8397,-0.010215905,-0.002612528,9792653.434,24827643.73
2017-02-01,10.5088,32.5652,0.025188769,0.022786019,16052282.03,21003123.68
2017-02-02,10.4632,32.4898,-0.00433922,-0.002315355,7218856.55,11960445.6
2017-02-03,10.5001,32.8253,0.003526646,0.010326318,9208260.52,12645881.87
2017-02-06,10.4564,32.7052,-0.004161865,-0.003658763,5995744.673,12150246.83
2017-02-07,10.4415,33.0377,-0.001424965,0.010166579,8629739.06,38212407.56
2017-02-08,10.3436,33.0953,-0.009376048,0.001743463,9119062.392,23313294.35
2017-02-09,10.3554,32.9175,0.001140802,-0.005372364,6779651.125,14240090.6
2017-02-10,10.3544,32.8351,-9.66E-05,-0.002503228,5917851.207,15833052.34
2017-02-13,10.3747,32.9652,0.001960519,0.003962223,12591259.06,10267445.83
2017-02-14,10.3215,32.7508,-0.005127859,-0.006503828,10460521.12,12192819.94
2017-02-15,10.3718,32.991,0.004873323,0.007334172,17099138.5,13507206.6
2017-02-16,10.2272,32.7052,-0.013941649,-0.008662969,22199872.47,34237072.98
2017-02-17,10.2544,33.256,0.002659574,0.016841359,14785455.64,23212287.57
2017-02-21,10.5144,34.1038,0.02535497,0.025493144,13989167.55,22112250.47
2017-02-22,10.5835,34.0362,0.006571939,-0.001982184,9571545.078,17716090.37
2017-02-23,10.5078,33.7127,-0.007152643,-0.009504586,7695474.856,14772568.75
2017-02-24,10.6018,33.8397,0.008945736,0.003767126,7821723.181,13553757.73
2017-02-27,10.6484,33.9647,0.00439548,0.003693886,6324047.341,17191887.76
2017-02-28,10.5805,33.7692,-0.006376545,-0.005755976,6798839.129,24214234.43
2017-03-01,10.6815,34.3568,0.009545863,0.017400471,7498551.487,24133530
2017-03-02,10.5746,34.0074,-0.010007958,-0.010169748,7550445.539,11794852.61
2017-03-03,10.5873,34.3737,0.001200991,0.010771185,7719287.083,10622592.72
2017-03-06,10.6037,34.3648,0.001549026,-0.000258919,9041024.86,15012322.01
2017-03-07,10.5202,34.465,-0.00787461,0.002915774,8125665.566,14454347.41
2017-03-08,10.5474,34.6715,0.002585502,0.005991586,8461471.765,9039576.043
2017-03-09,10.5312,34.8472,-0.001535924,0.005067563,8860139.181,7784653.63
2017-03-10,10.8054,35.5371,0.026036919,0.01979786,11564989.95,19883969.38
2017-03-13,10.9647,35.8387,0.014742629,0.008486905,9773192.408,20136048.34
2017-03-14,10.9608,35.6799,-0.000355687,-0.004430964,10347626.62,14020763.36
2017-03-15,11.1247,36.2845,0.014953288,0.016945115,10089010.68,29247383.4
2017-03-16,11.285,36.4076,0.014409377,0.003392633,8908513.182,24002760.18
2017-03-17,11.3305,36.6199,0.004031901,0.0058312,10860725.91,19630272.42
2017-03-20,11.3655,36.8929,0.003089008,0.007454963,7419323.142,15776051.17
2017-03-21,11.1345,35.9688,-0.020324667,-0.02504818,14534370.43,20699763.25
2017-03-22,11.2355,36.1922,0.009070906,0.006210938,9734951.398,13653311.4
2017-03-23,11.2305,36.219,-0.000445018,0.000740491,7406100.283,12972873.42
2017-03-24,11.4179,36.3311,0.016686701,0.003095061,9523482.381,22042645.34
2017-03-27,11.4499,36.2289,0.002802617,-0.002813017,7217071.338,14577181.8
2017-03-28,11.445,36.1922,-0.000427951,-0.001013003,8356864.599,13647509.25
2017-03-29,11.4576,36.2378,0.001100917,0.00125994,6436401.842,10200355.31
2017-03-30,11.5324,36.2547,0.006528418,0.000466364,6321411.836,8603126.994
2017-03-31,11.4993,36.2646,-0.002870174,0.000273068,8943310.708,12928702.92
2017-04-03,11.5052,36.2547,0.000513075,-0.000272993,7685717.646,12825521.62
2017-04-04,11.548,36.3599,0.003720057,0.002901693,7650025.499,10993167.33
2017-04-05,11.447,35.7823,-0.008746103,-0.015885632,6892799.501,13929948.98
2017-04-06,11.546,35.9688,0.008648554,0.005212074,7560147.339,13520583.48
2017-04-07,11.5848,36.2944,0.003360471,0.00905229,6777027.71,7765763.167
2017-04-10,11.5402,36.2289,-0.003849872,-0.001804686,7497981.267,9632219.23
2017-04-11,11.3984,35.6135,-0.012287482,-0.016986439,11315982.12,17489631.54
2017-04-12,11.3023,35.2145,-0.008431008,-0.011203617,7030544.913,13903164.31
2017-04-13,11.2162,34.9801,-0.007617918,-0.006656349,5980531.082,14136929.92
2017-04-17,11.4072,35.4457,0.01702894,0.013310425,5470645.575,12730306.68
2017-04-18,11.416,35.4745,0.000771443,0.00081251,6353602.066,18502234.56
2017-04-19,12.1999,36.5942,0.068666783,0.031563517,14013310.22,64005484.83
2017-04-20,12.4841,37.1878,0.023295273,0.01622115,9269946.036,33817834.56
2017-04-21,12.5416,37.0954,0.004605859,-0.002484686,8859790.601,32702874.71
2017-04-24,12.7687,37.7019,0.018107737,0.016349736,7428369.088,24765324.78
2017-04-25,13.0597,38.0294,0.022790104,0.008686565,7762554.291,26786532.18
2017-04-26,13.0373,37.961,-0.0017152,-0.001798608,5983490.987,21294653.09
2017-04-27,13.1701,38.5307,0.010186158,0.015007508,8905787.006,17741999.06
2017-04-28,12.9783,37.8597,-0.014563291,-0.017414685,9877941.625,22990497.25
2017-05-01,13.3692,38.8771,0.030119507,0.026872902,7969235.878,23358742.76
2017-05-02,13.3789,38.885,0.000725548,0.000203204,7447747.502,23099542.53
2017-05-03,13.4459,38.7352,0.005007886,-0.003852385,6085581.528,21628910.2
2017-05-04,13.4925,38.8026,0.00346574,0.001740019,5381264.09,16870100.62
2017-05-05,13.4652,38.9962,-0.002023346,0.004989356,5093053.129,17553836.45
2017-05-08,13.3614,38.7252,-0.00770876,-0.006949395,6803118.802,16700704.8
2017-05-09,13.4856,39.1938,0.009295433,0.012100648,8630808.978,17682266.86
2017-05-10,13.3624,39.966,-0.009135671,0.019702096,12386359.66,20946771.77
2017-05-11,13.4332,40.5368,0.005298449,0.01428214,11904494.52,20007051.11
2017-05-12,13.4013,40.4981,-0.002374713,-0.000954688,10041403.36,17581641.39
2017-05-15,13.5516,41.319,0.01121533,0.020270087,12759487.06,20653407.93
2017-05-16,13.669,42.0187,0.008663184,0.016934098,14374671.55,25206359.89
2017-05-17,13.1937,39.8637,-0.034772112,-0.051286689,21496648.12,25578047.53
2017-05-18,13.4225,40.9388,0.01734161,0.026969398,23471663.6,30936600.96
2017-05-19,13.6546,41.0946,0.017291861,0.003805681,25024095.68,38737764.42
2017-05-22,13.6981,41.6991,0.00318574,0.014709962,13516383.62,21462843.14
2017-05-23,13.7457,41.9621,0.003474934,0.006307091,9141157.914,16923010.41
2017-05-24,13.6961,41.6991,-0.003608401,-0.00626756,8099309.513,16229257.38
2017-05-25,13.7884,42.0674,0.006739145,0.008832325,9270967.596,21276102.72
2017-05-26,13.8961,42.515,0.007810914,0.010640068,7098957.212,22385930.3
2017-05-30,14.0552,42.5726,0.011449256,0.001354816,7055984.181,23180380.93
2017-05-31,13.9009,42.8664,-0.010978143,0.006901152,14000895.35,32308699.9
2017-06-01,14.0164,42.9815,0.008308815,0.002685087,7680329.772,16361232.98
2017-06-02,14.2211,43.7299,0.014604321,0.017412142,10192243.68,20581793.18
2017-06-05,14.4017,43.6535,0.01269944,-0.001747088,7282666.79,20259037.31
2017-06-06,14.4647,43.5145,0.004374484,-0.003184166,8354007.455,26786769.21
2017-06-07,14.5822,44.1578,0.008123224,0.014783578,8586785.171,23165262.38
2017-06-08,14.8209,44.3176,0.016369272,0.00361884,8475234.62,25780596.99
2017-06-09,14.1754,41.8053,-0.04355336,-0.056688539,21912939.97,42672638.58
2017-06-12,13.8825,41.4321,-0.020662556,-0.008927098,22071668.67,60911365.09
2017-06-13,13.9359,41.9066,0.003846569,0.011452473,13196452.91,30726579.82
2017-06-14,13.7243,41.0936,-0.015183806,-0.019400285,11432359.4,31490618.15
2017-06-15,13.3412,40.3263,-0.027913992,-0.018672007,12317500.05,46267185.54
2017-06-16,13.3169,40.2816,-0.001821425,-0.001108458,11522271.81,45770921.84
2017-06-19,13.5653,41.3844,0.01865299,0.027377264,10308229.05,34292909.6
2017-06-20,13.4866,40.5148,-0.005801567,-0.021012749,9720272.766,27374568.69
2017-06-21,13.5595,40.7591,0.005405365,0.006029895,10395842.45,20988891.42
2017-06-22,13.4799,40.4961,-0.005870423,-0.006452547,7542314.362,17600212.38
2017-06-23,13.639,41.1959,0.011802758,0.017280676,14926451.1,34219068.81
2017-06-26,13.3866,40.4097,-0.018505756,-0.019084423,11663667.23,29000302.75
2017-06-27,12.9946,39.1402,-0.029283014,-0.031415724,13628639.39,37937758.99
2017-06-28,13.2799,39.8896,0.021955274,0.019146555,15313041.13,32387116.44
2017-06-29,12.79,38.7183,-0.036890338,-0.029363543,13209692.9,34626290.72
2017-06-30,12.7085,38.6011,-0.006372166,-0.003026992,10735899.11,32708316.15
2017-07-03,12.5152,38.3173,-0.015210292,-0.007352122,6977405.646,17470823.53
2017-07-05,12.8054,39.3566,0.023187804,0.027123519,11685723.47,29041092.95
2017-07-06,12.9287,39.3466,0.00962875,-0.000254087,12771353.88,31122743.65
2017-07-07,13.309,40.6816,0.029415177,0.033929234,11400345.47,32724073.66
2017-07-10,13.5516,41.308,0.018228267,0.015397624,11083001.91,25362420.06
2017-07-11,13.8106,42.4218,0.019112134,0.0269633,14474700.83,30650286.26
2017-07-12,13.8895,42.3075,0.005713003,-0.002694369,11125436.96,19841241.69
2017-07-13,13.9215,42.3264,0.002303899,0.000446729,9666547.16,16259927.33
